Designator,Mid X,Mid Y,Rotation,Layer
C1,136.7,-90.0,0.0,bottom
C5,136.7,-84.75,0.0,bottom
J1,113.284,-101.6,0.0,bottom
U1,136.7,-87.46,180.0,top
X1,109.474,-87.376,90.0,top
